id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
GN00700301,Bantignel,Bantignel,bantignel-gn00700301,GN00700301,11.096,-12.292
GN00700302,Brouwal Tape,Brouwal Tape,brouwal-tape-gn00700302,GN00700302,10.992,-12.404
GN00700303,Donghol Touma,Donghol Touma,donghol-touma-gn00700303,GN00700303,10.97,-12.688
GN00700304,Gongoret,Gongoret,gongoret-gn00700304,GN00700304,10.73,-12.505
GN00700305,Ley Miro,Ley Miro,ley-miro-gn00700305,GN00700305,10.918,-12.853
GN00700306,Maci,Maci,maci-gn00700306,GN00700306,10.845,-12.569
GN00700307,Ninguelande,Ninguelande,ninguelande-gn00700307,GN00700307,11.157,-12.696
GN00700308,Pita Ctre,Pita Ctre,pita-ctre-gn00700308,GN00700308,11.065,-12.42
GN00700309,Sangareah,Sangareah,sangareah-gn00700309,GN00700309,10.694,-12.768
GN00700310,Sintali,Sintali,sintali-gn00700310,GN00700310,11.104,-12.434
GN00700311,Timbi Madina,Timbi Madina,timbi-madina-gn00700311,GN00700311,11.204,-12.557
GN00700312,Timbi Touni,Timbi Touni,timbi-touni-gn00700312,GN00700312,11.057,-12.562
